iso,year,pop
BGD,1997,120160564.0
BGD,1998,122682815.0
BGD,1999,125189651.0
BGD,2000,127657854.0
BGD,2001,130088702.0
BGD,2002,132478086.0
BGD,2003,134791603.0
BGD,2004,136986432.0
BGD,2005,139035505.0
BGD,2006,140921167.0
BGD,2007,142660376.0
BGD,2008,144304167.0
BGD,2009,145924797.0
BGD,2010,147575430.0
BGD,2011,149273778.0
BGD,2012,151007807.0
BGD,2013,152764676.0
BGD,2014,154520167.0
BGD,2015,156256276.0
BGD,2016,157970840.0
BGD,2017,159670593.0
BGD,2018,161356039.0
BGR,1960,7867374.0
BGR,1961,7943118.0
BGR,1962,8012946.0
BGR,1963,8078145.0
BGR,1964,8144340.0
BGR,1965,8204168.0
BGR,1966,8258057.0
BGR,1967,8310226.0
BGR,1968,8369603.0
BGR,1969,8434172.0
BGR,1970,8489574.0
BGR,1971,8536395.0
BGR,1972,8576200.0
BGR,1973,8620967.0
BGR,1974,8678745.0
BGR,1975,8720742.0
BGR,1976,8758599.0
BGR,1977,8804183.0
BGR,1978,8814032.0
BGR,1979,8825940.0
BGR,1980,8861535.0
BGR,1981,8891117.0
BGR,1982,8917457.0
BGR,1983,8939738.0
BGR,1984,8960679.0
BGR,1985,8960547.0
BGR,1986,8958171.0
BGR,1987,8971359.0
BGR,1988,8981446.0
BGR,1989,8876972.0
BGR,1990,8718289.0
BGR,1991,8632367.0
BGR,1992,8540164.0
BGR,1993,8472313.0
BGR,1994,8443591.0
BGR,1995,8406067.0
BGR,1996,8362826.0
BGR,1997,8312068.0
BGR,1998,8256786.0
BGR,1999,8210624.0
BGR,2000,8170172.0
BGR,2001,8009142.0
BGR,2002,7837161.0
BGR,2003,7775327.0
BGR,2004,7716860.0
BGR,2005,7658972.0
BGR,2006,7601022.0
BGR,2007,7545338.0
BGR,2008,7492561.0
BGR,2009,7444443.0
BGR,2010,7395599.0
BGR,2011,7348328.0
BGR,2012,7305888.0
BGR,2013,7265115.0
BGR,2014,7223938.0
BGR,2015,7177991.0
BGR,2016,7127822.0
BGR,2017,7075947.0
BGR,2018,7025037.0
BHR,1960,162427.0
BHR,1961,167894.0
BHR,1962,173144.0
BHR,1963,178140.0
BHR,1964,182887.0
BHR,1965,187431.0
BHR,1966,191780.0
BHR,1967,196063.0
BHR,1968,200653.0
BHR,1969,206043.0
BHR,1970,212605.0
BHR,1971,220312.0
BHR,1972,229155.0
BHR,1973,239527.0
BHR,1974,251911.0
BHR,1975,266543.0
BHR,1976,283752.0
BHR,1977,303175.0
BHR,1978,323473.0
BHR,1979,342799.0
BHR,1980,359888.0
BHR,1981,374120.0
BHR,1982,385950.0
BHR,1983,396454.0
BHR,1984,407225.0
BHR,1985,419428.0
BHR,1986,433480.0
BHR,1987,448971.0
BHR,1988,465198.0
BHR,1989,481087.0
BHR,1990,495931.0
BHR,1991,509760.0
BHR,1992,523086.0
BHR,1993,536210.0
BHR,1994,549583.0
BHR,1995,563697.0
BHR,1996,578666.0
BHR,1997,594931.0
BHR,1998,613700.0
BHR,1999,636541.0
BHR,2000,664611.0
BHR,2001,697545.0
BHR,2002,735146.0
BHR,2003,778708.0
BHR,2004,829844.0
BHR,2005,889164.0
BHR,2006,958418.0
BHR,2007,1035919.0
BHR,2008,1114641.0
BHR,2009,1185076.0
BHR,2010,1240860.0
BHR,2011,1278151.0
BHR,2012,1299943.0
BHR,2013,1315029.0
BHR,2014,1336075.0
BHR,2015,1371851.0
BHR,2016,1425791.0
BHR,2017,1494074.0
BHR,2018,1569439.0
BHS,1960,109534.0
BHS,1961,115121.0
BHS,1962,121091.0
BHS,1963,127339.0
BHS,1964,133709.0
BHS,1965,140059.0
BHS,1966,146382.0
BHS,1967,152620.0
BHS,1968,158648.0
BHS,1969,164268.0
BHS,1970,169377.0
BHS,1971,173889.0
BHS,1972,177866.0
BHS,1973,181517.0
BHS,1974,185120.0
BHS,1975,188896.0
BHS,1976,192909.0
BHS,1977,197101.0
BHS,1978,201478.0
BHS,1979,205984.0
BHS,1980,210591.0
BHS,1981,215326.0
BHS,1982,220184.0
BHS,1983,225084.0
BHS,1984,229923.0
BHS,1985,234578.0
BHS,1986,239017.0
BHS,1987,243271.0
BHS,1988,247451.0
BHS,1989,251733.0
BHS,1990,256223.0
BHS,1991,261008.0
BHS,1992,266029.0
BHS,1993,271069.0
BHS,1994,275846.0
BHS,1995,280184.0
BHS,1996,283978.0
BHS,1997,287358.0
BHS,1998,290597.0
BHS,1999,294062.0
BHS,2000,298051.0
BHS,2001,302618.0
BHS,2002,307660.0
BHS,2003,313129.0
BHS,2004,318894.0
BHS,2005,324859.0
BHS,2006,331033.0
BHS,2007,337389.0
BHS,2008,343681.0
BHS,2009,349604.0
BHS,2010,354942.0
BHS,2011,359577.0
BHS,2012,363584.0
BHS,2013,367168.0
BHS,2014,370633.0
BHS,2015,374206.0
BHS,2016,377931.0
BHS,2017,381761.0
BHS,2018,385640.0
BIH,1960,3225668.0
BIH,1961,3288603.0
BIH,1962,3353226.0
BIH,1963,3417574.0
BIH,1964,3478997.0
BIH,1965,3535643.0
BIH,1966,3586636.0
BIH,1967,3632672.0
BIH,1968,3675454.0
BIH,1969,3717468.0
BIH,1970,3760529.0
BIH,1971,3805287.0
BIH,1972,3851153.0
BIH,1973,3897256.0
BIH,1974,3942225.0
BIH,1975,3985105.0
BIH,1976,4025266.0
BIH,1977,4063193.0
BIH,1978,4100349.0
BIH,1979,4138819.0
BIH,1980,4179855.0
BIH,1981,4222471.0
BIH,1982,4265185.0
BIH,1983,4307905.0
BIH,1984,4350577.0
BIH,1985,4392131.0
BIH,1986,4435917.0
BIH,1987,4479519.0
BIH,1988,4509461.0
BIH,1989,4507824.0
BIH,1990,4463423.0
BIH,1991,4369319.0
BIH,1992,4233676.0
BIH,1993,4078937.0
BIH,1994,3936524.0
BIH,1995,3829050.0
BIH,1996,3764425.0
BIH,1997,3736070.0
BIH,1998,3734337.0
BIH,1999,3743354.0
BIH,2000,3751176.0
BIH,2001,3755512.0
BIH,2002,3759387.0
BIH,2003,3762173.0
BIH,2004,3764194.0
BIH,2005,3765331.0
BIH,2006,3765424.0
BIH,2007,3762786.0
BIH,2008,3754271.0
BIH,2009,3735938.0
BIH,2010,3705472.0
BIH,2011,3661175.0
BIH,2012,3604972.0
BIH,2013,3542605.0
BIH,2014,3482104.0
BIH,2015,3429361.0
BIH,2016,3386267.0
BIH,2017,3351527.0
BIH,2018,3323929.0
BLR,1960,8198000.0
BLR,1961,8271216.0
BLR,1962,8351928.0
BLR,1963,8437232.0
BLR,1964,8524224.0
BLR,1965,8610000.0
BLR,1966,8696496.0
BLR,1967,8785648.0
BLR,1968,8874552.0
BLR,1969,8960304.0
BLR,1970,9040000.0
BLR,1971,9115576.0
BLR,1972,9188968.0
BLR,1973,9257272.0
BLR,1974,9317584.0
BLR,1975,9367000.0
BLR,1976,9411000.0
BLR,1977,9463000.0
BLR,1978,9525000.0
BLR,1979,9584000.0
BLR,1980,9643000.0
BLR,1981,9710000.0
BLR,1982,9776000.0
BLR,1983,9843000.0
BLR,1984,9910000.0
BLR,1985,9975000.0
BLR,1986,10043000.0
BLR,1987,10111000.0
BLR,1988,10140000.0
BLR,1989,10170000.0
BLR,1990,10189000.0
BLR,1991,10194000.0
BLR,1992,10216000.0
BLR,1993,10239000.0
BLR,1994,10227000.0
BLR,1995,10194000.0
BLR,1996,10160000.0
BLR,1997,10117000.0
BLR,1998,10069000.0
BLR,1999,10026738.0
BLR,2000,9979610.0
BLR,2001,9928549.0
BLR,2002,9865548.0
BLR,2003,9796749.0
BLR,2004,9730146.0
BLR,2005,9663915.0
BLR,2006,9604924.0
BLR,2007,9560953.0
BLR,2008,9527985.0
BLR,2009,9506765.0
BLR,2010,9490583.0
BLR,2011,9473172.0
BLR,2012,9464495.0
BLR,2013,9465997.0
BLR,2014,9474511.0
BLR,2015,9489616.0
BLR,2016,9501534.0
BLR,2017,9498264.0
BLR,2018,9483499.0
BLZ,1960,92064.0
BLZ,1961,94703.0
BLZ,1962,97384.0
BLZ,1963,100164.0
BLZ,1964,103069.0
BLZ,1965,106119.0
BLZ,1966,109347.0
BLZ,1967,112692.0
BLZ,1968,116061.0
BLZ,1969,119261.0
BLZ,1970,122182.0
BLZ,1971,124793.0
BLZ,1972,127150.0
BLZ,1973,129294.0
BLZ,1974,131307.0
BLZ,1975,133260.0
BLZ,1976,135147.0
BLZ,1977,136989.0
BLZ,1978,138965.0
BLZ,1979,141305.0
BLZ,1980,144155.0
BLZ,1981,147566.0
BLZ,1982,151500.0
BLZ,1983,155822.0
BLZ,1984,160347.0
BLZ,1985,164921.0
BLZ,1986,169568.0
BLZ,1987,174320.0
BLZ,1988,179028.0
BLZ,1989,183469.0
BLZ,1990,187552.0
BLZ,1991,191128.0
BLZ,1992,194324.0
BLZ,1993,197622.0
BLZ,1994,201680.0
BLZ,1995,206963.0
BLZ,1996,213664.0
BLZ,1997,221580.0
BLZ,1998,230244.0
BLZ,1999,238988.0
BLZ,2000,247315.0
BLZ,2001,255063.0
BLZ,2002,262378.0
BLZ,2003,269425.0
BLZ,2004,276504.0
BLZ,2005,283800.0
BLZ,2006,291329.0
BLZ,2007,299025.0
BLZ,2008,306823.0
BLZ,2009,314655.0
BLZ,2010,322464.0
BLZ,2011,330237.0
BLZ,2012,338000.0
BLZ,2013,345715.0
BLZ,2014,353366.0
BLZ,2015,360933.0
BLZ,2016,368400.0
BLZ,2017,375769.0
BLZ,2018,383071.0
BMU,1960,44400.0
BMU,1961,45500.0
BMU,1962,46600.0
BMU,1963,47700.0
BMU,1964,48900.0
BMU,1965,50100.0
BMU,1966,51000.0
BMU,1967,52000.0
BMU,1968,53000.0
BMU,1969,54000.0
BMU,1970,55000.0
BMU,1971,54600.0
BMU,1972,54200.0
BMU,1973,53800.0
BMU,1974,53400.0
BMU,1975,53000.0
BMU,1976,53200.0
BMU,1977,53400.0
BMU,1978,53600.0
BMU,1979,53800.0
BMU,1980,54670.0
BMU,1981,55050.0
BMU,1982,55449.0
BMU,1983,55930.0
BMU,1984,56423.0
BMU,1985,56898.0
BMU,1986,57382.0
BMU,1987,57849.0
BMU,1988,58347.0
BMU,1989,58841.0
BMU,1990,59326.0
BMU,1991,59021.0
BMU,1992,58595.0
BMU,1993,58910.0
BMU,1994,59320.0
BMU,1995,59746.0
BMU,1996,60129.0
BMU,1997,60497.0
BMU,1998,60943.0
BMU,1999,61285.0
BMU,2000,61833.0
BMU,2001,62504.0
BMU,2002,62912.0
BMU,2003,63325.0
BMU,2004,63740.0
BMU,2005,64154.0
BMU,2006,64523.0
BMU,2007,64888.0
BMU,2008,65273.0
BMU,2009,65636.0
BMU,2010,65124.0
BMU,2011,64564.0
BMU,2012,64798.0
BMU,2013,65001.0
BMU,2014,65139.0
BMU,2015,65239.0
BMU,2016,64555.0
BMU,2017,63874.0
BMU,2018,63973.0
BOL,1960,3656955.0
BOL,1961,3728964.0
BOL,1962,3802990.0
BOL,1963,3879192.0
BOL,1964,3957757.0
BOL,1965,4038872.0
BOL,1966,4122517.0
BOL,1967,4208676.0
BOL,1968,4297517.0
BOL,1969,4389246.0
BOL,1970,4484004.0
BOL,1971,4581740.0
BOL,1972,4682390.0
BOL,1973,4785923.0
BOL,1974,4892293.0
BOL,1975,5001419.0
BOL,1976,5113456.0
BOL,1977,5228252.0
BOL,1978,5344939.0
BOL,1979,5462419.0
BOL,1980,5579935.0
BOL,1981,5697096.0
BOL,1982,5814345.0
BOL,1983,5932810.0
BOL,1984,6054123.0
BOL,1985,6179460.0
BOL,1986,6309130.0
BOL,1987,6442831.0
BOL,1988,6580312.0
BOL,1989,6721115.0
BOL,1990,6864842.0
BOL,1991,7011453.0
BOL,1992,7160920.0
BOL,1993,7312850.0
BOL,1994,7466793.0
BOL,1995,7622338.0
BOL,1996,7779267.0
BOL,1997,7937458.0
BOL,1998,8096761.0
BOL,1999,8257066.0
BOL,2000,8418264.0
BOL,2001,8580235.0
BOL,2002,8742814.0
BOL,2003,8905823.0
BOL,2004,9069039.0
BOL,2005,9232306.0
BOL,2006,9395446.0
BOL,2007,9558439.0
BOL,2008,9721454.0
BOL,2009,9884781.0
BOL,2010,10048590.0
BOL,2011,10212954.0
BOL,2012,10377676.0
BOL,2013,10542376.0
BOL,2014,10706517.0
BOL,2015,10869730.0
BOL,2016,11031813.0
BOL,2017,11192854.0
BOL,2018,11353142.0
BRA,1960,72179226.0
BRA,1961,74311343.0
BRA,1962,76514328.0
BRA,1963,78772657.0
BRA,1964,81064571.0
BRA,1965,83373530.0
BRA,1966,85696505.0
BRA,1967,88035814.0
BRA,1968,90387079.0
BRA,1969,92746614.0
BRA,1970,95113265.0
BRA,1971,97482920.0
BRA,1972,99859383.0
BRA,1973,102259497.0
BRA,1974,104706198.0
BRA,1975,107216205.0
BRA,1976,109790938.0
BRA,1977,112425392.0
BRA,1978,115121153.0
BRA,1979,117878411.0
BRA,1980,120694009.0
BRA,1981,123570327.0
BRA,1982,126498314.0
BRA,1983,129448819.0
BRA,1984,132383568.0
BRA,1985,135274080.0
BRA,1986,138108912.0
BRA,1987,140891602.0
BRA,1988,143627503.0
BRA,1989,146328304.0
BRA,1990,149003223.0
BRA,1991,151648011.0
BRA,1992,154259380.0
BRA,1993,156849078.0
BRA,1994,159432716.0
BRA,1995,162019896.0
BRA,1996,164614688.0
BRA,1997,167209040.0
BRA,1998,169785250.0
BRA,1999,172318675.0
BRA,2000,174790340.0
BRA,2001,177196054.0
BRA,2002,179537520.0
BRA,2003,181809246.0
BRA,2004,184006481.0
BRA,2005,186127103.0
BRA,2006,188167356.0
BRA,2007,190130443.0
BRA,2008,192030362.0
BRA,2009,193886508.0
BRA,2010,195713635.0
BRA,2011,197514534.0
BRA,2012,199287296.0
BRA,2013,201035903.0
BRA,2014,202763735.0
BRA,2015,204471769.0
BRA,2016,206163058.0
BRA,2017,207833831.0
BRA,2018,209469333.0
BRB,1960,230980.0
BRB,1961,231718.0
BRB,1962,232633.0
BRB,1963,233630.0
BRB,1964,234586.0
BRB,1965,235413.0
BRB,1966,236088.0
BRB,1967,236659.0
BRB,1968,237241.0
BRB,1969,237955.0
BRB,1970,238896.0
BRB,1971,240094.0
BRB,1972,241515.0
BRB,1973,243069.0
BRB,1974,244644.0
BRB,1975,246154.0
BRB,1976,247583.0
BRB,1977,248937.0
BRB,1978,250203.0
BRB,1979,251351.0
BRB,1980,252394.0
BRB,1981,253298.0
BRB,1982,254082.0
BRB,1983,254788.0
BRB,1984,255497.0
BRB,1985,256263.0
BRB,1986,257107.0
BRB,1987,258019.0
BRB,1988,258977.0
BRB,1989,259957.0
BRB,1990,260936.0
BRB,1991,261905.0
BRB,1992,262886.0
BRB,1993,263874.0
BRB,1994,264893.0
BRB,1995,265955.0
BRB,1996,267049.0
BRB,1997,268187.0
BRB,1998,269336.0
BRB,1999,270451.0
BRB,2000,271515.0
BRB,2001,272500.0
BRB,2002,273425.0
BRB,2003,274329.0
BRB,2004,275284.0
BRB,2005,276323.0
BRB,2006,277477.0
BRB,2007,278700.0
BRB,2008,279946.0
BRB,2009,281104.0
BRB,2010,282131.0
BRB,2011,282987.0
BRB,2012,283700.0
BRB,2013,284296.0
BRB,2014,284825.0
BRB,2015,285324.0
BRB,2016,285796.0
BRB,2017,286233.0
BRB,2018,286641.0
BRN,1960,81702.0
BRN,1961,85562.0
BRN,1962,89481.0
BRN,1963,93540.0
BRN,1964,97812.0
BRN,1965,102386.0
BRN,1966,107274.0
BRN,1967,112448.0
BRN,1968,117898.0
BRN,1969,123600.0
BRN,1970,129529.0
BRN,1971,135671.0
BRN,1972,142022.0
BRN,1973,148512.0
BRN,1974,155072.0
BRN,1975,161626.0
BRN,1976,168181.0
BRN,1977,174714.0
BRN,1978,181205.0
BRN,1979,187604.0
BRN,1980,193879.0
BRN,1981,200021.0
BRN,1982,206065.0
BRN,1983,212076.0
BRN,1984,218175.0
BRN,1985,224449.0
BRN,1986,230915.0
BRN,1987,237563.0
BRN,1988,244404.0
BRN,1989,251458.0
BRN,1990,258721.0
BRN,1991,266210.0
BRN,1992,273892.0
BRN,1993,281681.0
BRN,1994,289454.0
BRN,1995,297114.0
BRN,1996,304622.0
BRN,1997,311958.0
BRN,1998,319144.0
BRN,1999,326210.0
BRN,2000,333165.0
BRN,2001,340034.0
BRN,2002,346782.0
BRN,2003,353293.0
BRN,2004,359433.0
BRN,2005,365114.0
BRN,2006,370263.0
BRN,2007,374965.0
BRN,2008,379421.0
BRN,2009,383906.0
BRN,2010,388646.0
BRN,2011,393688.0
BRN,2012,398989.0
BRN,2013,404421.0
BRN,2014,409769.0
BRN,2015,414907.0
BRN,2016,419800.0
BRN,2017,424473.0
BRN,2018,428962.0
BTN,1960,223288.0
BTN,1961,228851.0
BTN,1962,234554.0
BTN,1963,240523.0
BTN,1964,246964.0
BTN,1965,253994.0
BTN,1966,261668.0
BTN,1967,269947.0
BTN,1968,278734.0
BTN,1969,287891.0
BTN,1970,297316.0
BTN,1971,306955.0
BTN,1972,316828.0
BTN,1973,326982.0
BTN,1974,337485.0
BTN,1975,348396.0
BTN,1976,359725.0
BTN,1977,371428.0
BTN,1978,383326.0
BTN,1979,395195.0
BTN,1980,406875.0
BTN,1981,418111.0
BTN,1982,428934.0
BTN,1983,439822.0
BTN,1984,451476.0
BTN,1985,464266.0
BTN,1986,478692.0
BTN,1987,494312.0
BTN,1988,509540.0
BTN,1989,522179.0
BTN,1990,530804.0
BTN,1991,534632.0
BTN,1992,534516.0
BTN,1993,532596.0
BTN,1994,531897.0
BTN,1995,534620.0
BTN,1996,541465.0
BTN,1997,551709.0
BTN,1998,564377.0
BTN,1999,577881.0
BTN,2000,591021.0
BTN,2001,603640.0
BTN,2002,616018.0
BTN,2003,627839.0
BTN,2004,638815.0
BTN,2005,648739.0
BTN,2006,657410.0
BTN,2007,664876.0
BTN,2008,671613.0
BTN,2009,678323.0
BTN,2010,685503.0
BTN,2011,693298.0
BTN,2012,701583.0
BTN,2013,710238.0
BTN,2014,719056.0
BTN,2015,727876.0
BTN,2016,736709.0
BTN,2017,745568.0
BTN,2018,754394.0
BWA,1960,502745.0
BWA,1961,512685.0
BWA,1962,523778.0
BWA,1963,535685.0
BWA,1964,547873.0
BWA,1965,559994.0
BWA,1966,571964.0
BWA,1967,584092.0
BWA,1968,596947.0
BWA,1969,611300.0
BWA,1970,627715.0
BWA,1971,646347.0
BWA,1972,667092.0
BWA,1973,689912.0
BWA,1974,714712.0
BWA,1975,741355.0
BWA,1976,769979.0
BWA,1977,800529.0
BWA,1978,832467.0
BWA,1979,865075.0
BWA,1980,897868.0
BWA,1981,930408.0
BWA,1982,962875.0
BWA,1983,996130.0
BWA,1984,1031439.0
BWA,1985,1069582.0
BWA,1986,1110943.0
BWA,1987,1154906.0
BWA,1988,1200067.0
BWA,1989,1244484.0
BWA,1990,1286756.0
BWA,1991,1326322.0
BWA,1992,1363554.0
BWA,1993,1399110.0
BWA,1994,1434059.0
BWA,1995,1469174.0
BWA,1996,1504730.0
BWA,1997,1540425.0
BWA,1998,1575824.0
BWA,1999,1610264.0
BWA,2000,1643334.0
BWA,2001,1674678.0
BWA,2002,1704642.0
BWA,2003,1734398.0
BWA,2004,1765527.0
BWA,2005,1799078.0
BWA,2006,1835908.0
BWA,2007,1875459.0
BWA,2008,1915639.0
BWA,2009,1953498.0
BWA,2010,1987105.0
BWA,2011,2015402.0
BWA,2012,2039551.0
BWA,2013,2062536.0
BWA,2014,2088614.0
BWA,2015,2120716.0
BWA,2016,2159944.0
BWA,2017,2205128.0
BWA,2018,2254126.0
CAF,1960,1501668.0
CAF,1961,1526066.0
CAF,1962,1551910.0
CAF,1963,1579370.0
CAF,1964,1608616.0
CAF,1965,1639706.0
CAF,1966,1673019.0
CAF,1967,1708302.0
CAF,1968,1744194.0
CAF,1969,1778861.0
CAF,1970,1811144.0
CAF,1971,1840518.0
CAF,1972,1867782.0
CAF,1973,1894853.0
CAF,1974,1924388.0
CAF,1975,1958367.0
CAF,1976,1997014.0
CAF,1977,2039919.0
CAF,1978,2087663.0
CAF,1979,2140777.0
CAF,1980,2199356.0
CAF,1981,2264442.0
CAF,1982,2335333.0
CAF,1983,2408317.0
CAF,1984,2478382.0
CAF,1985,2542169.0
CAF,1986,2597761.0
CAF,1987,2646840.0
CAF,1988,2693973.0
CAF,1989,2745734.0
CAF,1990,2806734.0
CAF,1991,2878509.0
CAF,1992,2959236.0
CAF,1993,3046149.0
CAF,1994,3135015.0
CAF,1995,3222656.0
CAF,1996,3308233.0
CAF,1997,3392436.0
CAF,1998,3475492.0
CAF,1999,3558014.0
CAF,2000,3640427.0
CAF,2001,3722018.0
CAF,2002,3802128.0
CAF,2003,3881181.0
CAF,2004,3959875.0
CAF,2005,4038382.0
CAF,2006,4118069.0
CAF,2007,4198010.0
CAF,2008,4273366.0
CAF,2009,4337625.0
CAF,2010,4386768.0
CAF,2011,4418636.0
CAF,2012,4436415.0
CAF,2013,4447942.0
CAF,2014,4464175.0
CAF,2015,4493170.0
CAF,2016,4537687.0
CAF,2017,4596028.0
CAF,2018,4666377.0
CAN,1960,17909009.0
CAN,1961,18271000.0
CAN,1962,18614000.0
CAN,1963,18964000.0
CAN,1964,19325000.0
CAN,1965,19678000.0
CAN,1966,20048000.0
CAN,1967,20412000.0
CAN,1968,20744000.0
CAN,1969,21028000.0
CAN,1970,21324000.0
CAN,1971,21962032.0
CAN,1972,22218463.0
CAN,1973,22491777.0
CAN,1974,22807969.0
CAN,1975,23143275.0
CAN,1976,23449808.0
CAN,1977,23725843.0
CAN,1978,23963203.0
CAN,1979,24201544.0
CAN,1980,24515667.0
CAN,1981,24819915.0
CAN,1982,25116942.0
CAN,1983,25366451.0
CAN,1984,25607053.0
CAN,1985,25842116.0
CAN,1986,26100278.0
CAN,1987,26446601.0
CAN,1988,26791747.0
CAN,1989,27276781.0
CAN,1990,27691138.0
CAN,1991,28037420.0
CAN,1992,28371264.0
CAN,1993,28684764.0
CAN,1994,29000663.0
CAN,1995,29302311.0
CAN,1996,29610218.0
CAN,1997,29905948.0
CAN,1998,30155173.0
CAN,1999,30401286.0
CAN,2000,30685730.0
CAN,2001,31020902.0
CAN,2002,31360079.0
CAN,2003,31644028.0
CAN,2004,31940655.0
CAN,2005,32243753.0
CAN,2006,32571174.0
CAN,2007,32889025.0
CAN,2008,33247118.0
CAN,2009,33628895.0
CAN,2010,34004889.0
CAN,2011,34339328.0
CAN,2012,34714222.0
CAN,2013,35082954.0
CAN,2014,35437435.0
CAN,2015,35702908.0
CAN,2016,36109487.0
CAN,2017,36543321.0
CAN,2018,37057765.0
CEB,1960,91401764.0
CEB,1961,92232738.0
CEB,1962,93009498.0
CEB,1963,93840016.0
CEB,1964,94715795.0
CEB,1965,95440988.0
CEB,1966,96146336.0
CEB,1967,97043270.0
CEB,1968,97884022.0
CEB,1969,98606630.0
CEB,1970,99134548.0
CEB,1971,99635258.0
CEB,1972,100357161.0
CEB,1973,101112680.0
CEB,1974,101939916.0
CEB,1975,102860571.0
CEB,1976,103776068.0
CEB,1977,104616884.0
CEB,1978,105329397.0
CEB,1979,105948616.0
CEB,1980,106576687.0
CEB,1981,107191491.0
CEB,1982,107770028.0
CEB,1983,108326149.0
CEB,1984,108853466.0
CEB,1985,109360713.0
CEB,1986,109846594.0
CEB,1987,110296425.0
CEB,1988,110686740.0
CEB,1989,110801640.0
CEB,1990,110743128.0
CEB,1991,110469467.0
CEB,1992,110111454.0
CEB,1993,110041924.0
CEB,1994,110021594.0
CEB,1995,109864246.0
CEB,1996,109626194.0
CEB,1997,109422013.0
CEB,1998,109238340.0
CEB,1999,109060951.0
CEB,2000,108447824.0
CEB,2001,107660041.0
CEB,2002,106959751.0
CEB,2003,106624167.0
CEB,2004,106331716.0
CEB,2005,106041911.0
CEB,2006,105772481.0
CEB,2007,105378748.0
CEB,2008,105001883.0
CEB,2009,104800475.0
CEB,2010,104421447.0
CEB,2011,104174038.0
CEB,2012,103935318.0
CEB,2013,103713726.0
CEB,2014,103496179.0
CEB,2015,103257751.0
CEB,2016,102994343.0
CEB,2017,102738854.0
CEB,2018,102511922.0
CHE,1960,5327827.0
CHE,1961,5434294.0
CHE,1962,5573815.0
CHE,1963,5694247.0
CHE,1964,5789228.0
CHE,1965,5856472.0
CHE,1966,5918002.0
CHE,1967,5991785.0
CHE,1968,6067714.0
CHE,1969,6136387.0
CHE,1970,6180877.0
CHE,1971,6213399.0
CHE,1972,6260956.0
CHE,1973,6307347.0
CHE,1974,6341405.0
CHE,1975,6338632.0
CHE,1976,6302504.0
CHE,1977,6281174.0
CHE,1978,6281738.0
CHE,1979,6294365.0
CHE,1980,6319408.0
CHE,1981,6354074.0
CHE,1982,6391309.0
CHE,1983,6418773.0
CHE,1984,6441865.0
CHE,1985,6470365.0
CHE,1986,6504124.0
CHE,1987,6545106.0
CHE,1988,6593386.0
CHE,1989,6646912.0
CHE,1990,6715519.0
CHE,1991,6799978.0
CHE,1992,6875364.0
CHE,1993,6938265.0
CHE,1994,6993795.0
CHE,1995,7040687.0
CHE,1996,7071850.0
CHE,1997,7088906.0
CHE,1998,7110001.0
CHE,1999,7143991.0
CHE,2000,7184250.0
CHE,2001,7229854.0
CHE,2002,7284753.0
CHE,2003,7339001.0
CHE,2004,7389625.0
CHE,2005,7437115.0
CHE,2006,7483934.0
CHE,2007,7551117.0
CHE,2008,7647675.0
CHE,2009,7743831.0
CHE,2010,7824909.0
CHE,2011,7912398.0
CHE,2012,7996861.0
CHE,2013,8089346.0
CHE,2014,8188649.0
CHE,2015,8282396.0
CHE,2016,8373338.0
CHE,2017,8451840.0
CHE,2018,8513227.0
CHI,1960,109420.0
CHI,1961,110399.0
CHI,1962,111457.0
CHI,1963,112595.0
CHI,1964,113773.0
CHI,1965,114995.0
CHI,1966,116227.0
CHI,1967,117474.0
CHI,1968,118726.0
CHI,1969,119972.0
CHI,1970,121197.0
CHI,1971,122413.0
CHI,1972,123614.0
CHI,1973,124725.0
CHI,1974,125682.0
CHI,1975,126415.0
CHI,1976,126902.0
CHI,1977,127183.0
CHI,1978,127390.0
CHI,1979,127692.0
CHI,1980,128212.0
CHI,1981,128982.0
CHI,1982,129979.0
CHI,1983,131149.0
CHI,1984,132446.0
CHI,1985,133808.0
CHI,1986,135249.0
CHI,1987,136762.0
CHI,1988,138245.0
CHI,1989,139573.0
CHI,1990,140671.0
CHI,1991,141467.0
CHI,1992,142006.0
CHI,1993,142415.0
CHI,1994,142863.0
CHI,1995,143484.0
CHI,1996,144335.0
CHI,1997,145373.0
CHI,1998,146498.0
CHI,1999,147555.0
CHI,2000,148443.0
CHI,2001,149097.0
CHI,2002,149596.0
CHI,2003,150068.0
CHI,2004,150716.0
CHI,2005,151678.0
CHI,2006,153008.0
CHI,2007,154636.0
CHI,2008,156433.0
CHI,2009,158178.0
CHI,2010,159734.0
CHI,2011,160998.0
CHI,2012,162056.0
CHI,2013,163038.0
CHI,2014,164100.0
CHI,2015,165385.0
CHI,2016,166923.0
CHI,2017,168665.0
CHI,2018,170499.0
CHL,1960,8132990.0
CHL,1961,8303811.0
CHL,1962,8476897.0
CHL,1963,8650387.0
CHL,1964,8821858.0
CHL,1965,8989621.0
CHL,1966,9152844.0
CHL,1967,9312095.0
CHL,1968,9468845.0
CHL,1969,9625312.0
CHL,1970,9783134.0
CHL,1971,9942727.0
CHL,1972,10103674.0
CHL,1973,10265829.0
CHL,1974,10428798.0
CHL,1975,10592307.0
CHL,1976,10756878.0
CHL,1977,10922779.0
CHL,1978,11089165.0
CHL,1979,11254877.0
CHL,1980,11419348.0
CHL,1981,11582014.0
CHL,1982,11743911.0
CHL,1983,11907960.0
CHL,1984,12078135.0
